,model,n_steps,n_envs,n_workers,run_time,steps_per_second
338,rodent.xml,4,6,48,0.03338170051574707,718.9567825844744
339,rodent.xml,4,7,48,0.037833213806152344,740.0904439010865
340,rodent.xml,4,8,48,0.04235696792602539,755.4837271611749
341,rodent.xml,4,10,48,0.05132293701171875,779.3786234577077
342,rodent.xml,4,11,48,0.05607318878173828,784.688742622923
343,rodent.xml,4,13,48,0.06488370895385742,801.4338396866342
344,rodent.xml,4,16,48,0.07841658592224121,816.1538690738607
345,rodent.xml,4,19,48,0.09186267852783203,827.321837529198
346,rodent.xml,4,23,48,0.11006283760070801,835.8861356433734
347,rodent.xml,4,27,48,0.12846159934997559,840.7181643891041
348,rodent.xml,4,32,48,0.1504685878753662,850.6758906119526
349,rodent.xml,4,38,48,0.17726755142211914,857.460932813639
350,rodent.xml,4,45,48,0.2092447280883789,860.236726843475
351,rodent.xml,4,54,48,0.05459904670715332,3956.113028099823
352,rodent.xml,4,64,48,0.09901690483093262,2585.4171107156876
353,rodent.xml,4,76,48,0.15251636505126953,1993.2287259652962
354,rodent.xml,4,91,48,0.22059941291809082,1650.0497221864966
355,rodent.xml,4,108,48,0.09084844589233398,4755.172152443537
356,rodent.xml,4,128,48,0.18014073371887207,2842.2222416337445
357,rodent.xml,4,152,48,0.08276510238647461,7346.091317097902
358,rodent.xml,4,181,48,0.21327638626098633,3394.656167486077
359,rodent.xml,4,215,48,0.15895962715148926,5410.178769357682
360,rodent.xml,4,256,48,0.13373255729675293,7657.07334622893
361,rodent.xml,4,304,48,0.13917875289916992,8736.965770062252
362,rodent.xml,4,362,48,0.19302892684936523,7501.466353434072
363,rodent.xml,4,431,48,0.29486799240112305,5846.684090604043
364,rodent.xml,4,512,48,0.24047589302062988,8516.446177930637
365,rodent.xml,4,609,48,0.2593250274658203,9393.61705194872
366,rodent.xml,4,724,48,0.14316225051879883,20228.796274893168
367,rodent.xml,4,861,48,0.33505868911743164,10278.796258266695
368,rodent.xml,4,1024,48,0.22342133522033691,18333.07457392351
369,rodent.xml,5,1,48,0.014101743698120117,354.56608111992153
370,rodent.xml,5,1,48,0.01230168342590332,406.4484369246274
371,rodent.xml,5,1,48,0.011879444122314453,420.8951150002007
372,rodent.xml,5,2,48,0.01643967628479004,608.2844836337796
373,rodent.xml,5,2,48,0.016159772872924805,618.8205786453032
374,rodent.xml,5,2,48,0.016257286071777344,615.10881680061
375,rodent.xml,5,3,48,0.02112889289855957,709.9283465544285
376,rodent.xml,5,3,48,0.021177291870117188,708.3058632801946
377,rodent.xml,5,4,48,0.026027917861938477,768.4056829319678
378,rodent.xml,5,5,48,0.030943870544433594,807.9144450950781
379,rodent.xml,5,6,48,0.03595757484436035,834.3165558259348
380,rodent.xml,5,7,48,0.040849924087524414,856.7947378558047
381,rodent.xml,5,8,48,0.04583263397216797,872.7405896918372
382,rodent.xml,5,10,48,0.05639529228210449,886.5988272547022
383,rodent.xml,5,11,48,0.06100606918334961,901.5496447525774
384,rodent.xml,5,13,48,0.08755230903625488,742.4133151426526
385,rodent.xml,5,16,48,0.08681845664978027,921.4630516033536
386,rodent.xml,5,19,48,0.1012885570526123,937.9144373698024
387,rodent.xml,5,23,48,0.12036848068237305,955.399614151986
388,rodent.xml,5,27,48,0.13982868194580078,965.4671568192824
389,rodent.xml,5,32,48,0.1648542881011963,970.5540683405428
390,rodent.xml,5,38,48,0.1940290927886963,979.2345945095765
391,rodent.xml,5,45,48,0.22886419296264648,983.115781841517
392,rodent.xml,5,54,48,0.057363271713256836,4706.844500600584
393,rodent.xml,5,64,48,0.10745382308959961,2978.023403905976
394,rodent.xml,5,76,48,0.16617441177368164,2286.7539950587243
395,rodent.xml,5,91,48,0.2402944564819336,1893.5101818888982
396,rodent.xml,5,108,48,0.09839653968811035,5487.997867726342
397,rodent.xml,5,128,48,0.19878649711608887,3219.5345724425533
398,rodent.xml,5,152,48,0.08977293968200684,8465.802754060047
399,rodent.xml,5,181,48,0.23109841346740723,3916.0805408455817
400,rodent.xml,5,215,48,0.17116427421569824,6280.516217100911
401,rodent.xml,5,256,48,0.1441335678100586,8880.651602871605
402,rodent.xml,5,304,48,0.15149164199829102,10033.556834885632
403,rodent.xml,5,362,48,0.2240438461303711,8078.775789926232
404,rodent.xml,5,431,48,0.3248279094696045,6634.282145025018
405,rodent.xml,5,512,48,0.26743531227111816,9572.408289166939
406,rodent.xml,5,609,48,0.2839469909667969,10723.832605629072
407,rodent.xml,5,724,48,0.15119051933288574,23943.300254360638
408,rodent.xml,5,861,48,0.3721473217010498,11567.999415721324
409,rodent.xml,5,1024,48,0.23969650268554688,21360.34503063579
410,rodent.xml,6,1,48,0.014989376068115234,400.2835056465723
411,rodent.xml,6,1,48,0.012749671936035156,470.6003440795871
412,rodent.xml,6,1,48,0.012166738510131836,493.14777292234135
413,rodent.xml,6,2,48,0.017213821411132812,697.1142382271469
414,rodent.xml,6,2,48,0.017141342163085938,700.0618671414265
415,rodent.xml,6,2,48,0.017037630081176758,704.3233092176152
416,rodent.xml,6,3,48,0.022307634353637695,806.8986479987175
417,rodent.xml,6,3,48,0.022218942642211914,810.1195583359265
418,rodent.xml,6,4,48,0.027558088302612305,870.8876949829998
419,rodent.xml,6,5,48,0.03250694274902344,922.879774687555
420,rodent.xml,6,6,48,0.03781938552856445,951.8927792417385
421,rodent.xml,6,7,48,0.04332900047302246,969.3276914188241
422,rodent.xml,6,8,48,0.04825448989868164,994.726088718045
423,rodent.xml,6,10,48,0.058930158615112305,1018.1543951353516
424,rodent.xml,6,11,48,0.06419801712036133,1028.0691360959052
425,rodent.xml,6,13,48,0.07452964782714844,1046.563378119002
426,rodent.xml,6,16,48,0.09070372581481934,1058.3909220663497
427,rodent.xml,6,19,48,0.10617589950561523,1073.6899854940336
428,rodent.xml,6,23,48,0.12696003913879395,1086.9561866560002
429,rodent.xml,6,27,48,0.14803385734558105,1094.3442460045837
430,rodent.xml,6,32,48,0.17437291145324707,1101.0884569159648
431,rodent.xml,6,38,48,0.20583701133728027,1107.672514863733
432,rodent.xml,6,45,48,0.2424006462097168,1113.8584167238778
