,model,n_steps,n_envs,n_workers,run_time,steps_per_second
69,humanoid_mjx.xml,1,128,48,0.006105184555053711,20965.78716757137
70,humanoid_mjx.xml,1,152,48,0.0060291290283203125,25210.938310661182
71,humanoid_mjx.xml,1,181,48,0.006287097930908203,28789.11733029958
72,humanoid_mjx.xml,1,215,48,0.006226062774658203,34532.25702688213
73,humanoid_mjx.xml,1,256,48,0.006174325942993164,41462.01583194965
74,humanoid_mjx.xml,1,304,48,0.006468772888183594,46995.00280112045
75,humanoid_mjx.xml,1,362,48,0.0071103572845458984,50911.646983871506
76,humanoid_mjx.xml,1,431,48,0.007567644119262695,56952.99530575596
77,humanoid_mjx.xml,1,512,48,0.0075838565826416016,67511.8252067025
78,humanoid_mjx.xml,1,609,48,0.007267475128173828,83798.01640312315
79,humanoid_mjx.xml,1,724,48,0.0069468021392822266,104220.6162611113
80,humanoid_mjx.xml,1,861,48,0.008605241775512695,100055.29448923614
81,humanoid_mjx.xml,1,1024,48,0.008440017700195312,121326.7597740113
82,humanoid_mjx.xml,1,1,48,0.0038909912109375,257.00392156862745
83,humanoid_mjx.xml,1,1,48,0.0038785934448242188,257.82542414556184
84,humanoid_mjx.xml,1,1,48,0.0037441253662109375,267.0850738665308
85,humanoid_mjx.xml,1,2,48,0.003665924072265625,545.5650364203955
86,humanoid_mjx.xml,1,2,48,0.003753662109375,532.8130081300814
87,humanoid_mjx.xml,1,2,48,0.003677845001220703,543.7967068585505
88,humanoid_mjx.xml,1,3,48,0.0036764144897460938,816.0124513618678
89,humanoid_mjx.xml,1,3,48,0.003710508346557617,808.5145537492772
90,humanoid_mjx.xml,1,4,48,0.0036377906799316406,1099.5684886616857
91,humanoid_mjx.xml,1,5,48,0.0037488937377929688,1333.7267870770797
92,humanoid_mjx.xml,1,6,48,0.020603418350219727,291.2138120971568
93,humanoid_mjx.xml,1,7,48,0.003968477249145508,1763.9007509762691
94,humanoid_mjx.xml,1,8,48,0.0038542747497558594,2075.6174687615985
95,humanoid_mjx.xml,1,10,48,0.0038962364196777344,2566.579366050667
96,humanoid_mjx.xml,1,11,48,0.0038449764251708984,2860.875798350592
97,humanoid_mjx.xml,1,13,48,0.003900289535522461,3333.0858854453204
98,humanoid_mjx.xml,1,16,48,0.004022836685180664,3977.2929532389026
99,humanoid_mjx.xml,1,19,48,0.003987312316894531,4765.114565893327
100,humanoid_mjx.xml,1,23,48,0.004064798355102539,5658.337263182591
101,humanoid_mjx.xml,1,27,48,0.004236698150634766,6372.8873382104675
102,humanoid_mjx.xml,1,32,48,0.004347562789916992,7360.445736221552
103,humanoid_mjx.xml,1,38,48,0.0044820308685302734,8478.299484015108
104,humanoid_mjx.xml,1,45,48,0.004671573638916016,9632.728386240686
105,humanoid_mjx.xml,1,54,48,0.0056302547454833984,9591.040271014186
106,humanoid_mjx.xml,1,64,48,0.006162405014038086,10385.555615738771
107,humanoid_mjx.xml,1,76,48,0.0059299468994140625,12816.3036346092
108,humanoid_mjx.xml,1,91,48,0.0065310001373291016,13933.547402621107
109,humanoid_mjx.xml,1,108,48,0.006001949310302734,17994.153968380073
110,humanoid_mjx.xml,1,128,48,0.006189584732055664,20679.90108239282
111,humanoid_mjx.xml,1,152,48,0.005970478057861328,25458.597875569045
112,humanoid_mjx.xml,1,181,48,0.006644487380981445,27240.626646094228
113,humanoid_mjx.xml,1,215,48,0.0062885284423828125,34189.23870185017
114,humanoid_mjx.xml,1,256,48,0.006623268127441406,38651.613534917204
115,humanoid_mjx.xml,1,304,48,0.006656646728515625,45668.63954154728
116,humanoid_mjx.xml,1,362,48,0.007208824157714844,50216.23389337214
117,humanoid_mjx.xml,1,431,48,0.007740497589111328,55681.17489065484
118,humanoid_mjx.xml,1,512,48,0.008163213729858398,62720.39627325565
119,humanoid_mjx.xml,1,609,48,0.008686304092407227,70110.37070787472
120,humanoid_mjx.xml,1,724,48,0.0070612430572509766,102531.52230138096
121,humanoid_mjx.xml,1,861,48,0.008462667465209961,101740.9703901958
122,humanoid_mjx.xml,1,1024,48,0.00785517692565918,130359.8900051598
123,humanoid_mjx.xml,2,1,48,0.0036935806274414062,541.4799896720888
124,humanoid_mjx.xml,2,1,48,0.003665924072265625,545.5650364203955
125,humanoid_mjx.xml,2,1,48,0.003716707229614258,538.110719096799
126,humanoid_mjx.xml,2,2,48,0.003668069839477539,1090.4917777055573
127,humanoid_mjx.xml,2,2,48,0.0036973953247070312,1081.8426618519475
128,humanoid_mjx.xml,2,2,48,0.003699779510498047,1081.1455084418096
129,humanoid_mjx.xml,2,3,48,0.0036993026733398438,1621.9273008507348
130,humanoid_mjx.xml,2,3,48,0.0036857128143310547,1627.9076266252669
131,humanoid_mjx.xml,2,4,48,0.0037376880645751953,2140.360528162276
132,humanoid_mjx.xml,2,5,48,0.003683805465698242,2714.58416930943
133,humanoid_mjx.xml,2,6,48,0.0038521289825439453,3115.1604877143036
134,humanoid_mjx.xml,2,7,48,0.003936767578125,3556.217054263566
135,humanoid_mjx.xml,2,8,48,0.003997087478637695,4002.914643602744
136,humanoid_mjx.xml,2,10,48,0.004019737243652344,4975.449584816133
137,humanoid_mjx.xml,2,11,48,0.004054069519042969,5426.64596565514
138,humanoid_mjx.xml,2,13,48,0.004155397415161133,6256.922600263928
139,humanoid_mjx.xml,2,16,48,0.004267692565917969,7498.197094972067
140,humanoid_mjx.xml,2,19,48,0.00449061393737793,8462.094611096363
141,humanoid_mjx.xml,2,23,48,0.004606962203979492,9984.887646845727
142,humanoid_mjx.xml,2,27,48,0.004803180694580078,11242.550183659287
143,humanoid_mjx.xml,2,32,48,0.00502324104309082,12740.778204945655
144,humanoid_mjx.xml,2,38,48,0.005321025848388672,14282.96012187472
145,humanoid_mjx.xml,2,45,48,0.0056149959564208984,16028.506645153073
146,humanoid_mjx.xml,2,54,48,0.005732297897338867,18840.611903672587
147,humanoid_mjx.xml,2,64,48,0.006422758102416992,19929.132929952855
148,humanoid_mjx.xml,2,76,48,0.0069768428802490234,21786.35847315723
149,humanoid_mjx.xml,2,91,48,0.007202625274658203,25268.564316451506
150,humanoid_mjx.xml,2,108,48,0.00620722770690918,34798.14342231611
151,humanoid_mjx.xml,2,128,48,0.0072021484375,35544.94915254237
152,humanoid_mjx.xml,2,152,48,0.006217002868652344,48898.15984046633
153,humanoid_mjx.xml,2,181,48,0.007899761199951172,45824.16997645923
154,humanoid_mjx.xml,2,215,48,0.007824182510375977,54957.818203979645
155,humanoid_mjx.xml,2,256,48,0.007642507553100586,66993.71854624864
156,humanoid_mjx.xml,2,304,48,0.007391214370727539,82259.82490887391
157,humanoid_mjx.xml,2,362,48,0.008243322372436523,87828.66510484453
158,humanoid_mjx.xml,2,431,48,0.009307146072387695,92617.00561006225
159,humanoid_mjx.xml,2,512,48,0.00903940200805664,113281.8298253943
160,humanoid_mjx.xml,2,609,48,0.009203910827636719,132335.0500466273
161,humanoid_mjx.xml,2,724,48,0.008469343185424805,170969.57441657517
162,humanoid_mjx.xml,2,861,48,0.01056671142578125,162964.60938628158
163,humanoid_mjx.xml,2,1024,48,0.009616374969482422,212970.0647592602
164,humanoid_mjx.xml,2,1,48,0.004134178161621094,483.77208765859285
165,humanoid_mjx.xml,2,1,48,0.003695249557495117,541.2354345441641
166,humanoid_mjx.xml,2,1,48,0.003674030303955078,544.361323815704
167,humanoid_mjx.xml,2,2,48,0.0036296844482421875,1102.0241723594324
168,humanoid_mjx.xml,2,2,48,0.003665447235107422,1091.2720176922076
169,humanoid_mjx.xml,2,2,48,0.0037059783935546875,1079.3371075656203
170,humanoid_mjx.xml,2,3,48,0.003736734390258789,1605.680086773432
171,humanoid_mjx.xml,2,3,48,0.0037436485290527344,1602.7145586549484
172,humanoid_mjx.xml,2,4,48,0.0037508010864257812,2132.877701500127
173,humanoid_mjx.xml,2,5,48,0.0037927627563476562,2636.600452602464
174,humanoid_mjx.xml,2,6,48,0.0038580894470214844,3110.347793845013
175,humanoid_mjx.xml,2,7,48,0.003920316696166992,3571.14005959983
176,humanoid_mjx.xml,2,8,48,0.003922462463378906,4079.070265013372
177,humanoid_mjx.xml,2,10,48,0.004058837890625,4927.518796992481
178,humanoid_mjx.xml,2,11,48,0.004142284393310547,5311.07908368827
179,humanoid_mjx.xml,2,13,48,0.00417017936706543,6234.743811102853
180,humanoid_mjx.xml,2,16,48,0.00436091423034668,7337.9108851347655
181,humanoid_mjx.xml,2,19,48,0.004480123519897461,8481.908998988878
182,humanoid_mjx.xml,2,23,48,0.004616737365722656,9963.74633340219
183,humanoid_mjx.xml,2,27,48,0.004853248596191406,11126.567891530753
184,humanoid_mjx.xml,2,32,48,0.005096435546875,12557.79640718563
185,humanoid_mjx.xml,2,38,48,0.005378246307373047,14131.000265981027
186,humanoid_mjx.xml,2,45,48,0.005659341812133789,15902.909381977504
187,humanoid_mjx.xml,2,54,48,0.005905628204345703,18287.639563988698
188,humanoid_mjx.xml,2,64,48,0.006184577941894531,20696.64271395528
189,humanoid_mjx.xml,2,76,48,0.007059812545776367,21530.31670662929
190,humanoid_mjx.xml,2,91,48,0.0076694488525390625,23730.518776423774
191,humanoid_mjx.xml,2,108,48,0.006288051605224609,34350.863122772425
192,humanoid_mjx.xml,2,128,48,0.007270097732543945,35212.731577739156
193,humanoid_mjx.xml,2,152,48,0.0065288543701171875,46562.53345018989
194,humanoid_mjx.xml,2,181,48,0.007847785949707031,46127.6597399441
195,humanoid_mjx.xml,2,215,48,0.007530689239501953,57099.687203191286
196,humanoid_mjx.xml,2,256,48,0.007416725158691406,69033.16343062877
197,humanoid_mjx.xml,2,304,48,0.00821375846862793,74022.14252126208
198,humanoid_mjx.xml,2,362,48,0.008990049362182617,80533.48439281831
199,humanoid_mjx.xml,2,431,48,0.009055614471435547,95189.5647411932
200,humanoid_mjx.xml,2,512,48,0.008645772933959961,118439.38162865731
201,humanoid_mjx.xml,2,609,48,0.009290456771850586,131102.27300023095
202,humanoid_mjx.xml,2,724,48,0.00849008560180664,170551.87284470655
203,humanoid_mjx.xml,2,861,48,0.010576248168945312,162817.66203787195
204,humanoid_mjx.xml,2,1024,48,0.009996175765991211,204878.35027547882
205,humanoid_mjx.xml,2,1,48,0.003957271575927734,505.39872273767924
206,humanoid_mjx.xml,2,1,48,0.0037207603454589844,537.5245418428809
207,humanoid_mjx.xml,2,1,48,0.003705263137817383,539.7727301975419
208,humanoid_mjx.xml,2,2,48,0.0037572383880615234,1064.61171394124
209,humanoid_mjx.xml,2,2,48,0.0037004947662353516,1080.9365375942273
210,humanoid_mjx.xml,2,2,48,0.0037412643432617188,1069.1572775936784
211,humanoid_mjx.xml,2,3,48,0.0036995410919189453,1621.8227750209448
212,humanoid_mjx.xml,2,3,48,0.0037338733673095703,1606.9104144052103
213,humanoid_mjx.xml,2,4,48,0.003813028335571289,2098.069905583693
214,humanoid_mjx.xml,2,5,48,0.0038270950317382812,2612.947919262397
215,humanoid_mjx.xml,2,6,48,0.003901243209838867,3075.942553321518
216,humanoid_mjx.xml,2,7,48,0.003904104232788086,3585.9698320610687
217,humanoid_mjx.xml,2,8,48,0.003927946090698242,4073.375660091047
218,humanoid_mjx.xml,2,10,48,0.004099607467651367,4878.515847630125
219,humanoid_mjx.xml,2,11,48,0.004096269607543945,5370.740236307549
220,humanoid_mjx.xml,2,13,48,0.0041768550872802734,6224.779039899538
221,humanoid_mjx.xml,2,16,48,0.004293203353881836,7453.641805964347
222,humanoid_mjx.xml,2,19,48,0.004434108734130859,8569.929669856974
223,humanoid_mjx.xml,2,23,48,0.004564046859741211,10078.774695711227
224,humanoid_mjx.xml,2,27,48,0.004732370376586914,11410.772129578316
225,humanoid_mjx.xml,2,32,48,0.005054473876953125,12662.049811320754
226,humanoid_mjx.xml,2,38,48,0.005334615707397461,14246.574480446927
227,humanoid_mjx.xml,2,45,48,0.005621433258056641,16010.151836457715
228,humanoid_mjx.xml,2,54,48,0.005795478820800781,18635.216060556195
229,humanoid_mjx.xml,2,64,48,0.006168842315673828,20749.43619077066
230,humanoid_mjx.xml,2,76,48,0.006851911544799805,22183.590521590868
231,humanoid_mjx.xml,2,91,48,0.0072443485260009766,25123.032022379462
232,humanoid_mjx.xml,2,108,48,0.006254673004150391,34534.17946176717
233,humanoid_mjx.xml,2,128,48,0.007159709930419922,35755.638494838495
234,humanoid_mjx.xml,2,152,48,0.006941080093383789,43797.21828736304
235,humanoid_mjx.xml,2,181,48,0.007731199264526367,46823.26604372899
236,humanoid_mjx.xml,2,215,48,0.007590770721435547,56647.739179596705
237,humanoid_mjx.xml,2,256,48,0.007500648498535156,68260.76439923713
238,humanoid_mjx.xml,2,304,48,0.0076351165771484375,79632.05196102922
239,humanoid_mjx.xml,2,362,48,0.008283376693725586,87403.9690297326
240,humanoid_mjx.xml,2,431,48,0.009701013565063477,88856.69463491361
241,humanoid_mjx.xml,2,512,48,0.009052753448486328,113114.75628127469
242,humanoid_mjx.xml,2,609,48,0.009412527084350586,129402.01808556447
243,humanoid_mjx.xml,2,724,48,0.008352518081665039,173360.89378585905
244,humanoid_mjx.xml,2,861,48,0.01056528091430664,162986.67436927382
245,humanoid_mjx.xml,2,1024,48,0.010184288024902344,201094.07697349938
246,humanoid_mjx.xml,3,1,48,0.0039064884185791016,767.9531278608483
247,humanoid_mjx.xml,3,1,48,0.005418539047241211,553.6547718572623
248,humanoid_mjx.xml,3,1,48,0.003635883331298828,825.1089836065573
249,humanoid_mjx.xml,3,2,48,0.0036542415618896484,1641.9275787825406
250,humanoid_mjx.xml,3,2,48,0.0037720203399658203,1590.65950319196
251,humanoid_mjx.xml,3,2,48,0.003725290298461914,1610.612736
252,humanoid_mjx.xml,3,3,48,0.0037086009979248047,2426.7911282545806
253,humanoid_mjx.xml,3,3,48,0.003743886947631836,2403.9187416417244
254,humanoid_mjx.xml,3,4,48,0.003782987594604492,3172.0960484023444
255,humanoid_mjx.xml,3,5,48,0.003875255584716797,3870.7124400147654
256,humanoid_mjx.xml,3,6,48,0.003901958465576172,4613.068067945741
257,humanoid_mjx.xml,3,7,48,0.003901243209838867,5382.899468312657
258,humanoid_mjx.xml,3,8,48,0.003947734832763672,6079.435680637758
259,humanoid_mjx.xml,3,10,48,0.004111528396606445,7296.55668309655
260,humanoid_mjx.xml,3,11,48,0.004250764846801758,7763.308766616187
261,humanoid_mjx.xml,3,13,48,0.004386186599731445,8891.550578898734
262,humanoid_mjx.xml,3,16,48,0.00460505485534668,10423.328604711363
263,humanoid_mjx.xml,3,19,48,0.0047757625579833984,11935.266736558335
264,humanoid_mjx.xml,3,23,48,0.005052089691162109,13657.714771118452
265,humanoid_mjx.xml,3,27,48,0.0052754878997802734,15354.030098974104
266,humanoid_mjx.xml,3,32,48,0.005589485168457031,17175.105954615254
267,humanoid_mjx.xml,3,38,48,0.006072044372558594,18774.566357782314
268,humanoid_mjx.xml,3,45,48,0.00653839111328125,20647.28121353559
269,humanoid_mjx.xml,3,54,48,0.006040334701538086,26819.705861456485
270,humanoid_mjx.xml,3,64,48,0.006341218948364258,30278.090310937325
271,humanoid_mjx.xml,3,76,48,0.007750988006591797,29415.60479852353
272,humanoid_mjx.xml,3,91,48,0.008389711380004883,32539.85597772031
273,humanoid_mjx.xml,3,108,48,0.00673365592956543,48116.50660340615
274,humanoid_mjx.xml,3,128,48,0.008240699768066406,46597.98449253559
275,humanoid_mjx.xml,3,152,48,0.0067901611328125,67155.99101123595
276,humanoid_mjx.xml,3,181,48,0.00894927978515625,60675.273657289
277,humanoid_mjx.xml,3,215,48,0.00803685188293457,80255.30511139458
278,humanoid_mjx.xml,3,256,48,0.0081024169921875,94786.53107344633
279,humanoid_mjx.xml,3,304,48,0.007959127426147461,114585.4251565168
280,humanoid_mjx.xml,3,362,48,0.008766412734985352,123881.9153090919
281,humanoid_mjx.xml,3,431,48,0.010923385620117188,118369.8941854374
282,humanoid_mjx.xml,3,512,48,0.010933876037597656,140480.8317488007
283,humanoid_mjx.xml,3,609,48,0.010878801345825195,167941.296280874
284,humanoid_mjx.xml,3,724,48,0.00938105583190918,231530.44166010115
285,humanoid_mjx.xml,3,861,48,0.012538433074951172,206006.602624073
286,humanoid_mjx.xml,3,1024,48,0.011277198791503906,272408.07374207187
287,humanoid_mjx.xml,3,1,48,0.0039920806884765625,751.4878165312948
288,humanoid_mjx.xml,3,1,48,0.0036773681640625,815.8008298755186
289,humanoid_mjx.xml,3,1,48,0.0036449432373046875,823.0580847723705
290,humanoid_mjx.xml,3,2,48,0.0036382675170898438,1649.1365661861075
291,humanoid_mjx.xml,3,2,48,0.003690004348754883,1626.01434386509
292,humanoid_mjx.xml,3,2,48,0.0036706924438476562,1634.568978955573
293,humanoid_mjx.xml,3,3,48,0.0037107467651367188,2425.3878180416345
294,humanoid_mjx.xml,3,3,48,0.003700733184814453,2431.950521839969
295,humanoid_mjx.xml,3,4,48,0.003785848617553711,3169.6988475344797
296,humanoid_mjx.xml,3,5,48,0.003805875778198242,3941.2741965795904
297,humanoid_mjx.xml,3,6,48,0.003930330276489258,4579.767788898999
298,humanoid_mjx.xml,3,7,48,0.0039844512939453125,5270.487314504548
299,humanoid_mjx.xml,3,8,48,0.004015922546386719,5976.210876276419
300,humanoid_mjx.xml,3,10,48,0.004193782806396484,7153.446276293348
301,humanoid_mjx.xml,3,11,48,0.004285097122192383,7701.108996828576
302,humanoid_mjx.xml,3,13,48,0.00436854362487793,8927.460350379304
303,humanoid_mjx.xml,3,16,48,0.004549503326416016,10550.602242951472
304,humanoid_mjx.xml,3,19,48,0.004730701446533203,12048.953129724827
305,humanoid_mjx.xml,3,23,48,0.004946470260620117,13949.340916759049
306,humanoid_mjx.xml,3,27,48,0.005374908447265625,15070.02413058907
307,humanoid_mjx.xml,3,32,48,0.005613565444946289,17101.430622212785
308,humanoid_mjx.xml,3,38,48,0.006024837493896484,18921.67218045113
309,humanoid_mjx.xml,3,45,48,0.006517171859741211,20714.50667642217
310,humanoid_mjx.xml,3,54,48,0.006274700164794922,25817.966714795955
311,humanoid_mjx.xml,3,64,48,0.006748199462890625,28452.033917467495
312,humanoid_mjx.xml,3,76,48,0.007361412048339844,30972.318694131365
313,humanoid_mjx.xml,3,91,48,0.008241415023803711,33125.37946596465
314,humanoid_mjx.xml,3,108,48,0.007318258285522461,44272.82932073627
315,humanoid_mjx.xml,3,128,48,0.007994651794433594,48032.11070022665
316,humanoid_mjx.xml,3,152,48,0.00729823112487793,62480.89327365979
317,humanoid_mjx.xml,3,181,48,0.009081363677978516,59792.78214754529
318,humanoid_mjx.xml,3,215,48,0.008058309555053711,80041.60123080564
319,humanoid_mjx.xml,3,256,48,0.008327245712280273,92227.3734360237
320,humanoid_mjx.xml,3,304,48,0.008322715759277344,109579.61636301134
321,humanoid_mjx.xml,3,362,48,0.023485660552978516,46240.98170669807
322,humanoid_mjx.xml,3,431,48,0.010855913162231445,119105.59532646651
323,humanoid_mjx.xml,3,512,48,0.01043248176574707,147232.4643828416
324,humanoid_mjx.xml,3,609,48,0.011219263076782227,162844.9201606562
325,humanoid_mjx.xml,3,724,48,0.009724617004394531,223350.69844071785
326,humanoid_mjx.xml,3,861,48,0.012390613555908203,208464.25306907832
327,humanoid_mjx.xml,3,1024,48,0.011696100234985352,262651.647838229
328,humanoid_mjx.xml,4,1,48,0.004047393798828125,988.2902921771913
329,humanoid_mjx.xml,4,1,48,0.0036890506744384766,1084.2897951269954
330,humanoid_mjx.xml,4,1,48,0.0036842823028564453,1085.6931340192843
331,humanoid_mjx.xml,4,2,48,0.0037529468536376953,2131.6582173940665
332,humanoid_mjx.xml,4,2,48,0.0036818981170654297,2172.792333095901
333,humanoid_mjx.xml,4,2,48,0.0037267208099365234,2146.6593308169663
334,humanoid_mjx.xml,4,3,48,0.003784656524658203,3170.6972407710723
335,humanoid_mjx.xml,4,3,48,0.003789663314819336,3166.5082101289713
336,humanoid_mjx.xml,4,4,48,0.003856182098388672,4149.181649561024
337,humanoid_mjx.xml,4,5,48,0.00396418571472168,5045.172310098033
338,humanoid_mjx.xml,4,6,48,0.004128456115722656,5813.311157311157
339,humanoid_mjx.xml,4,7,48,0.004146099090576172,6753.335940195515
340,humanoid_mjx.xml,4,8,48,0.004271984100341797,7490.664583100793
341,humanoid_mjx.xml,4,10,48,0.004332304000854492,9232.962412635517
342,humanoid_mjx.xml,4,11,48,0.004458904266357422,9867.895198374505
343,humanoid_mjx.xml,4,13,48,0.004686832427978516,11094.913419472989
344,humanoid_mjx.xml,4,16,48,0.004920005798339844,13008.11475092072
345,humanoid_mjx.xml,4,19,48,0.005194187164306641,14631.740750940971
346,humanoid_mjx.xml,4,23,48,0.005534172058105469,16623.986214027227
347,humanoid_mjx.xml,4,27,48,0.005885124206542969,18351.354399611086
348,humanoid_mjx.xml,4,32,48,0.006346464157104492,20168.71077050227
349,humanoid_mjx.xml,4,38,48,0.00684046745300293,22220.703635286325
350,humanoid_mjx.xml,4,45,48,0.007483243942260742,24053.739446267562
351,humanoid_mjx.xml,4,54,48,0.006253957748413086,34538.12908390835
352,humanoid_mjx.xml,4,64,48,0.007102489471435547,36043.70003356831
353,humanoid_mjx.xml,4,76,48,0.00779271125793457,39010.812788741016
354,humanoid_mjx.xml,4,91,48,0.009441614151000977,38552.729880558574
355,humanoid_mjx.xml,4,108,48,0.007050991058349609,61267.98295800365
356,humanoid_mjx.xml,4,128,48,0.009203433990478516,55631.408942541835
357,humanoid_mjx.xml,4,152,48,0.007083415985107422,85834.29256142712
358,humanoid_mjx.xml,4,181,48,0.009596586227416992,75443.49447218703
359,humanoid_mjx.xml,4,215,48,0.008603334426879883,99961.24262158792
360,humanoid_mjx.xml,4,256,48,0.008635759353637695,118576.71781563181
361,humanoid_mjx.xml,4,304,48,0.008893489837646484,136729.2280306686
362,humanoid_mjx.xml,4,362,48,0.010162591934204102,142483.33588269795
363,humanoid_mjx.xml,4,431,48,0.012115478515625,142297.30982367758
364,humanoid_mjx.xml,4,512,48,0.011306047439575195,181141.99599333628
365,humanoid_mjx.xml,4,609,48,0.01253056526184082,194404.63770763171
366,humanoid_mjx.xml,4,724,48,0.010726690292358398,269980.76024093706
367,humanoid_mjx.xml,4,861,48,0.014436483383178711,238562.25291076943
368,humanoid_mjx.xml,4,1024,48,0.013057470321655273,313690.16349261417
369,humanoid_mjx.xml,5,1,48,0.004012584686279297,1246.0796197266786
370,humanoid_mjx.xml,5,1,48,0.0037169456481933594,1345.1905067350865
371,humanoid_mjx.xml,5,1,48,0.003718137741088867,1344.7592176979801
