,model,n_steps,n_envs,n_workers,run_time,steps_per_second
132,humanoid_mjx.xml,4,1,48,0.003809690475463867,1049.9540647099318
133,humanoid_mjx.xml,4,2,48,0.003831148147583008,2088.1468666376254
134,humanoid_mjx.xml,4,2,48,0.0038030147552490234,2103.5942574133283
135,humanoid_mjx.xml,4,2,48,0.0037965774536132812,2107.1610148203968
136,humanoid_mjx.xml,4,3,48,0.0037376880645751953,3210.5407922434138
137,humanoid_mjx.xml,4,3,48,0.0038497447967529297,3117.0897380318324
138,humanoid_mjx.xml,4,4,48,0.0039365291595458984,4064.494215977227
139,humanoid_mjx.xml,4,5,48,0.003989458084106445,5013.212215382777
140,humanoid_mjx.xml,4,6,48,0.0040395259857177734,5941.291152688426
141,humanoid_mjx.xml,4,7,48,0.0042264461517333984,6624.951317199751
142,humanoid_mjx.xml,4,8,48,0.004275798797607422,7483.981710717074
143,humanoid_mjx.xml,4,10,48,0.004441261291503906,9006.450504616707
144,humanoid_mjx.xml,4,11,48,0.00448155403137207,9818.02287599085
145,humanoid_mjx.xml,4,13,48,0.004634857177734375,11219.331687242799
146,humanoid_mjx.xml,4,16,48,0.004919290542602539,13010.006106722241
147,humanoid_mjx.xml,4,19,48,0.005221128463745117,14556.240193616148
148,humanoid_mjx.xml,4,23,48,0.005484580993652344,16774.298730655537
149,humanoid_mjx.xml,4,27,48,0.005901813507080078,18299.45996606609
150,humanoid_mjx.xml,4,32,48,0.006313323974609375,20274.581268882175
151,humanoid_mjx.xml,4,38,48,0.006872653961181641,22116.638035107197
152,humanoid_mjx.xml,4,45,48,0.007428884506225586,24229.748066369266
153,humanoid_mjx.xml,4,54,48,0.006473541259765625,33366.5904537419
154,humanoid_mjx.xml,4,64,48,0.007226705551147461,35424.16363696348
155,humanoid_mjx.xml,4,76,48,0.008132219314575195,37382.169398106074
156,humanoid_mjx.xml,4,91,48,0.009504556655883789,38297.42019315189
157,humanoid_mjx.xml,4,108,48,0.007307767868041992,59115.17823235784
158,humanoid_mjx.xml,4,128,48,0.009161710739135742,55884.759361906996
159,humanoid_mjx.xml,4,152,48,0.0072939395904541016,83356.87353316118
160,humanoid_mjx.xml,4,181,48,0.009778976440429688,74036.3783889214
161,humanoid_mjx.xml,4,215,48,0.009403228759765625,91457.94726166328
162,humanoid_mjx.xml,4,256,48,0.008481740951538086,120729.93101897399
163,humanoid_mjx.xml,4,304,48,0.009279251098632812,131045.05817060637
164,humanoid_mjx.xml,4,362,48,0.01048588752746582,138090.36156522133
165,humanoid_mjx.xml,4,431,48,0.012749195098876953,135224.2229120694
166,humanoid_mjx.xml,4,512,48,0.012155294418334961,168486.25212325677
167,humanoid_mjx.xml,4,609,48,0.012679100036621094,192127.20090259495
