,model,n_steps,n_envs,run_time,steps_per_second
201,rodent.xml,2,16,0.04614567756652832,693.4560653891263
202,rodent.xml,2,19,0.0545957088470459,696.0253983781022
203,rodent.xml,2,23,0.06588172912597656,698.2208969051272
204,rodent.xml,2,27,0.07761311531066895,695.7586972749307
205,rodent.xml,2,32,0.09201717376708984,695.5223397970711
206,rodent.xml,2,38,0.10886836051940918,698.0907918279033
207,rodent.xml,2,45,0.1292109489440918,696.5353999446444
208,rodent.xml,2,54,0.15501785278320312,696.6939488643354
209,rodent.xml,2,64,0.18368887901306152,696.8304270118516
210,rodent.xml,2,76,0.21822118759155273,696.5409806333759
211,rodent.xml,2,91,0.26114368438720703,696.9343349316545
212,rodent.xml,2,108,0.3101017475128174,696.5455749038374
213,rodent.xml,2,128,0.36759471893310547,696.4191453647804
214,rodent.xml,2,152,0.4360616207122803,697.1491769980454
215,rodent.xml,2,181,0.5191454887390137,697.2997124164276
216,rodent.xml,2,215,0.6169085502624512,697.0238940878113
217,rodent.xml,2,256,0.7341442108154297,697.4106619070259
218,rodent.xml,2,304,0.8723418712615967,696.9744546604181
219,rodent.xml,2,362,1.0381953716278076,697.363925698133
220,rodent.xml,2,431,1.235701560974121,697.5794376438864
221,rodent.xml,2,512,1.469750165939331,696.7170501018804
222,rodent.xml,3,1,0.003782987594604492,793.0240121005861
223,rodent.xml,3,1,0.0037772655487060547,794.2253361105851
224,rodent.xml,3,1,0.0037643909454345703,796.9416682500475
225,rodent.xml,3,2,0.007459163665771484,804.3797225596113
226,rodent.xml,3,2,0.007470130920410156,803.1987744159326
227,rodent.xml,3,2,0.007464885711669922,803.7631427658895
228,rodent.xml,3,3,0.011159420013427734,806.4935264709652
229,rodent.xml,3,3,0.011145591735839844,807.4941387866861
230,rodent.xml,3,4,0.014840841293334961,808.5794978071233
231,rodent.xml,3,5,0.01864027976989746,804.7089520739803
232,rodent.xml,3,6,0.022241592407226562,809.2945716490867
233,rodent.xml,3,7,0.02597975730895996,808.3216386612461
234,rodent.xml,3,8,0.029674053192138672,808.78738892192
235,rodent.xml,3,10,0.037073373794555664,809.2060940082446
236,rodent.xml,3,11,0.04073977470397949,810.0192070226774
237,rodent.xml,3,13,0.04836463928222656,806.3742556296091
238,rodent.xml,3,16,0.05936098098754883,808.6119737486846
239,rodent.xml,3,19,0.0705564022064209,807.8643215570987
240,rodent.xml,3,23,0.08538198471069336,808.1330064392183
241,rodent.xml,3,27,0.10003399848937988,809.7247058318815
242,rodent.xml,3,32,0.11870551109313965,808.7240357751859
243,rodent.xml,3,38,0.14092540740966797,808.9385874088962
244,rodent.xml,3,45,0.16719770431518555,807.4273540593032
245,rodent.xml,3,54,0.20016050338745117,809.3504825295938
246,rodent.xml,3,64,0.23727965354919434,809.1717816007066
247,rodent.xml,3,76,0.28154611587524414,809.8140487259609
248,rodent.xml,3,91,0.33759546279907227,808.6601571493343
249,rodent.xml,3,108,0.4006497859954834,808.6863173905515
250,rodent.xml,3,128,0.47464537620544434,809.0250516499088
251,rodent.xml,3,152,0.5630333423614502,809.8987496681182
252,rodent.xml,3,181,0.6706969738006592,809.6055613952828
253,rodent.xml,3,215,0.7974753379821777,808.802441003404
254,rodent.xml,3,256,0.948561429977417,809.6470884529684
255,rodent.xml,3,304,1.1267650127410889,809.3968038476554
256,rodent.xml,3,362,1.3421893119812012,809.1257993978204
257,rodent.xml,3,431,1.5963363647460938,809.9796687934619
258,rodent.xml,3,512,1.8972489833831787,809.5932655401936
259,rodent.xml,3,1,0.003793001174926758,790.9304167452385
260,rodent.xml,3,1,0.0038170814514160156,785.94078700812
261,rodent.xml,3,1,0.003772735595703125,795.1789686552073
262,rodent.xml,3,2,0.007512569427490234,798.6615042843541
263,rodent.xml,3,2,0.007514476776123047,798.45878545593
264,rodent.xml,3,2,0.007524728775024414,797.3709324799595
265,rodent.xml,3,3,0.011156082153320312,806.7348264660626
266,rodent.xml,3,3,0.011196613311767578,803.8144883096973
267,rodent.xml,3,4,0.014899730682373047,805.383684833744
268,rodent.xml,3,5,0.01858210563659668,807.2282169388881
269,rodent.xml,3,6,0.022243976593017578,809.2078286779995
270,rodent.xml,3,7,0.02609562873840332,804.7324787808466
271,rodent.xml,3,8,0.029728412628173828,807.3084930627957
272,rodent.xml,3,10,0.03719305992126465,806.6020936031641
273,rodent.xml,3,11,0.0407562255859375,809.6922500935979
274,rodent.xml,3,13,0.04818534851074219,809.3746585916163
275,rodent.xml,3,16,0.05935168266296387,808.7386548511885
276,rodent.xml,3,19,0.07041215896606445,809.5192767412725
277,rodent.xml,3,23,0.08543515205383301,807.6300953560993
278,rodent.xml,3,27,0.10012149810791016,809.01705957994
279,rodent.xml,3,32,0.11855602264404297,809.7437638257652
280,rodent.xml,3,38,0.14069819450378418,810.2449388356144
281,rodent.xml,3,45,0.1665811538696289,810.4158055337688
282,rodent.xml,3,54,0.1998441219329834,810.6317985891313
283,rodent.xml,3,64,0.2370142936706543,810.0777258049914
284,rodent.xml,3,76,0.28179240226745605,809.1062717283613
285,rodent.xml,3,91,0.3372530937194824,809.4810843368383
286,rodent.xml,3,108,0.4002509117126465,809.4922223003216
287,rodent.xml,3,128,0.47492098808288574,808.5555484715328
288,rodent.xml,3,152,0.5634965896606445,809.2329365730814
289,rodent.xml,3,181,0.6700470447540283,810.3908587483334
290,rodent.xml,3,215,0.7958424091339111,810.4619615608724
291,rodent.xml,3,256,0.9487729072570801,809.4666217022386
292,rodent.xml,3,304,1.1266932487487793,809.4483578496619
293,rodent.xml,3,362,1.3413949012756348,809.604985800408
294,rodent.xml,3,431,1.598548412322998,808.8588309446459
295,rodent.xml,3,512,1.8981044292449951,809.2283945678223
296,rodent.xml,4,1,0.004642486572265625,861.607230895645
297,rodent.xml,4,1,0.0046007633209228516,869.4209462610769
298,rodent.xml,4,1,0.004592418670654297,871.0007268196449
299,rodent.xml,4,2,0.009102106094360352,878.9174633941902
300,rodent.xml,4,2,0.009075403213500977,881.5035334296598
301,rodent.xml,4,2,0.009098291397094727,879.2859725898169
302,rodent.xml,4,3,0.013617992401123047,881.1871564130397
303,rodent.xml,4,3,0.013569355010986328,884.3456443054433
304,rodent.xml,4,4,0.01822042465209961,878.1354060349114
305,rodent.xml,4,5,0.02269768714904785,881.1470467747188
306,rodent.xml,4,6,0.0272216796875,881.6502242152467
307,rodent.xml,4,7,0.03172922134399414,882.4672908432395
308,rodent.xml,4,8,0.03620171546936035,883.9360120125658
309,rodent.xml,4,10,0.045362234115600586,881.7907843353673
310,rodent.xml,4,11,0.04979419708251953,883.6371018711815
311,rodent.xml,4,13,0.05889487266540527,882.9291523461378
312,rodent.xml,4,16,0.07255268096923828,882.1176439659819
313,rodent.xml,4,19,0.08569097518920898,886.9078666941188
314,rodent.xml,4,23,0.10399484634399414,884.6592233588424
315,rodent.xml,4,27,0.1220405101776123,884.9520527472528
316,rodent.xml,4,32,0.1446213722229004,885.0697378442628
317,rodent.xml,4,38,0.1720106601715088,883.6661625997103
318,rodent.xml,4,45,0.203934907913208,882.634571206444
319,rodent.xml,4,54,0.2437279224395752,886.2341164605402
320,rodent.xml,4,64,0.28925180435180664,885.0420158092993
321,rodent.xml,4,76,0.3436903953552246,884.5170074822655
322,rodent.xml,4,91,0.41104912757873535,885.5389187762643
323,rodent.xml,4,108,0.48854851722717285,884.2519929276992
324,rodent.xml,4,128,0.5790584087371826,884.1940506771599
325,rodent.xml,4,152,0.6868476867675781,885.2035345148373
326,rodent.xml,4,181,0.8180434703826904,885.0385416086804
327,rodent.xml,4,215,0.9729628562927246,883.8980793951926
328,rodent.xml,4,256,1.1565392017364502,885.4001649598619
329,rodent.xml,4,304,1.3733718395233154,885.4120675883833
330,rodent.xml,4,362,1.6369802951812744,884.5555467359201
331,rodent.xml,4,431,1.9467616081237793,885.5732478007571
332,rodent.xml,4,512,2.3145370483398438,884.8421767406904
333,rodent.xml,5,1,0.005077838897705078,984.6708611137196
334,rodent.xml,5,1,0.005034208297729492,993.2048306890836
335,rodent.xml,5,1,0.005051851272583008,989.7361838689886
336,rodent.xml,5,2,0.010003328323364258,999.6672784040803
337,rodent.xml,5,2,0.010006427764892578,999.3576364069573
338,rodent.xml,5,2,0.010009765625,999.0243902439024
339,rodent.xml,5,3,0.014954090118408203,1003.0700551640573
340,rodent.xml,5,3,0.015000581741333008,999.96121874851
341,rodent.xml,5,4,0.01993417739868164,1003.3019973687358
342,rodent.xml,5,5,0.024958133697509766,1001.6774612636366
343,rodent.xml,5,6,0.029851198196411133,1004.9847849526776
344,rodent.xml,5,7,0.034749746322631836,1007.2015972446159
345,rodent.xml,5,8,0.03973031044006348,1006.7880053528244
346,rodent.xml,5,10,0.04958033561706543,1008.4643312255055
347,rodent.xml,5,11,0.05472207069396973,1005.0789252399562
348,rodent.xml,5,13,0.06446623802185059,1008.279713452001
349,rodent.xml,5,16,0.07947969436645508,1006.5463970098572
350,rodent.xml,5,19,0.0943291187286377,1007.1121333518685
351,rodent.xml,5,23,0.11391830444335938,1009.4953621538358
352,rodent.xml,5,27,0.13373708724975586,1009.4432500080223
353,rodent.xml,5,32,0.15851879119873047,1009.3440581401645
354,rodent.xml,5,38,0.18845200538635254,1008.2142644779707
355,rodent.xml,5,45,0.22362661361694336,1006.1414263751682
356,rodent.xml,5,54,0.2675929069519043,1008.9953544565676
357,rodent.xml,5,64,0.31739139556884766,1008.2188883113137
358,rodent.xml,5,76,0.3781399726867676,1004.9188857237613
359,rodent.xml,5,91,0.45151543617248535,1007.7174854907585
360,rodent.xml,5,108,0.5355947017669678,1008.2250593937894
361,rodent.xml,5,128,0.6350889205932617,1007.732900460853
362,rodent.xml,5,152,0.7530677318572998,1009.2053713755641
363,rodent.xml,5,181,0.8975362777709961,1008.3157889144491
364,rodent.xml,5,215,1.06650710105896,1007.9632840068361
365,rodent.xml,5,256,1.2687435150146484,1008.8721517407887
366,rodent.xml,5,304,1.5061843395233154,1009.1726225762359
367,rodent.xml,5,362,1.7957019805908203,1007.9623565400732
368,rodent.xml,5,431,2.1353135108947754,1009.2194841669761
369,rodent.xml,5,512,2.5381712913513184,1008.6001715971896
370,rodent.xml,6,1,0.005369424819946289,1117.4381244172107
371,rodent.xml,6,1,0.0053119659423828125,1129.5253141831238
372,rodent.xml,6,1,0.005329608917236328,1125.78616802362
373,rodent.xml,6,2,0.010535240173339844,1139.0343079569113
374,rodent.xml,6,2,0.010558605194091797,1136.5137515241838
375,rodent.xml,6,2,0.010534286499023438,1139.1374253123302
376,rodent.xml,6,3,0.015939950942993164,1129.2381052096266
377,rodent.xml,6,3,0.015811443328857422,1138.4159956572876
378,rodent.xml,6,4,0.021111249923706055,1136.834630196393
379,rodent.xml,6,5,0.02633976936340332,1138.962136915376
380,rodent.xml,6,6,0.031679630279541016,1136.3768984150397
381,rodent.xml,6,7,0.036750078201293945,1142.8547109464712
382,rodent.xml,6,8,0.04210853576660156,1139.9114010055714
383,rodent.xml,6,10,0.052642107009887695,1139.7720077718448
384,rodent.xml,6,11,0.05799412727355957,1138.0462661103004
385,rodent.xml,6,13,0.06830620765686035,1141.9167111697504
386,rodent.xml,6,16,0.08420038223266602,1140.137342069645
387,rodent.xml,6,19,0.09987998008728027,1141.3698711231311
388,rodent.xml,6,23,0.12090873718261719,1141.3567225631398
389,rodent.xml,6,27,0.14212393760681152,1139.8502091053513
390,rodent.xml,6,32,0.1682758331298828,1140.9838027769906
391,rodent.xml,6,38,0.19968175888061523,1141.8168653868656
392,rodent.xml,6,45,0.2369856834411621,1139.3093290676968
393,rodent.xml,6,54,0.28367066383361816,1142.1695695330563
394,rodent.xml,6,64,0.33647584915161133,1141.2408972834628
395,rodent.xml,6,76,0.40022826194763184,1139.3498244750783
396,rodent.xml,6,91,0.478102445602417,1142.014656110012
397,rodent.xml,6,108,0.5674471855163574,1141.9564966391406
398,rodent.xml,6,128,0.6736676692962646,1140.0279915500146
399,rodent.xml,6,152,0.7990810871124268,1141.3109566835312
400,rodent.xml,6,181,0.9518685340881348,1140.913856387069
401,rodent.xml,6,215,1.1317055225372314,1139.8724971385486
402,rodent.xml,6,256,1.3443820476531982,1142.5323647257094
403,rodent.xml,6,304,1.5975801944732666,1141.7267228963024
404,rodent.xml,6,362,1.9023733139038086,1141.7317432522736
405,rodent.xml,6,431,2.2671945095062256,1140.616735422144
406,rodent.xml,6,512,2.6900455951690674,1141.9880783868005
407,rodent.xml,7,1,0.005614519119262695,1246.7675060512124
408,rodent.xml,7,1,0.005593776702880859,1251.3906742818174
409,rodent.xml,7,1,0.005565643310546875,1257.7162440027416
410,rodent.xml,7,2,0.01105046272277832,1266.915273252929
411,rodent.xml,7,2,0.011098861694335938,1261.3906169444922
412,rodent.xml,7,2,0.011057615280151367,1266.095776105565
413,rodent.xml,7,3,0.016564607620239258,1267.7632022108037
414,rodent.xml,7,3,0.0165555477142334,1268.4569766269676
415,rodent.xml,7,4,0.022032976150512695,1270.8224167595467
416,rodent.xml,7,5,0.02757740020751953,1269.1551682401355
417,rodent.xml,7,6,0.033106088638305664,1268.6488113670898
418,rodent.xml,7,7,0.03862786293029785,1268.5143904651982
419,rodent.xml,7,8,0.04407644271850586,1270.5199545626656
420,rodent.xml,7,10,0.0550997257232666,1270.4237467817659
421,rodent.xml,7,11,0.06064009666442871,1269.7868940761098
422,rodent.xml,7,13,0.07156038284301758,1271.653342040207
423,rodent.xml,7,16,0.08818888664245605,1270.0012922725884
424,rodent.xml,7,19,0.10468173027038574,1270.5177843017125
425,rodent.xml,7,23,0.1266787052154541,1270.9318407239207
426,rodent.xml,7,27,0.14864683151245117,1271.4700883763453
427,rodent.xml,7,32,0.1760261058807373,1272.5385185295547
428,rodent.xml,7,38,0.20906949043273926,1272.304244150708
429,rodent.xml,7,45,0.2480010986328125,1270.1556635698025
430,rodent.xml,7,54,0.2973344326019287,1271.2957483335485
431,rodent.xml,7,64,0.3522472381591797,1271.8339605477613
432,rodent.xml,7,76,0.418609619140625,1270.8738062258512
433,rodent.xml,7,91,0.5006904602050781,1272.2431334902822
434,rodent.xml,7,108,0.5948326587677002,1270.9456833896547
435,rodent.xml,7,128,0.7056534290313721,1269.7451229421652
436,rodent.xml,7,152,0.8366107940673828,1271.7980780849246
437,rodent.xml,7,181,0.9967224597930908,1271.1662986535048
438,rodent.xml,7,215,1.1843202114105225,1270.7711862888405
439,rodent.xml,7,256,1.4080536365509033,1272.6787911216168
440,rodent.xml,7,304,1.673875093460083,1271.3015495088055
441,rodent.xml,7,362,1.9949426651000977,1270.2119435963111
442,rodent.xml,7,431,2.370574712753296,1272.687160530754
443,rodent.xml,7,512,2.816831350326538,1272.3516441921624
444,rodent.xml,8,1,0.005838871002197266,1370.1278889342589
445,rodent.xml,8,1,0.005781412124633789,1383.7449791743988
446,rodent.xml,8,1,0.005766153335571289,1387.4067397146991
447,rodent.xml,8,2,0.01145482063293457,1396.7918409824124
448,rodent.xml,8,2,0.011424779891967773,1400.464617375154
449,rodent.xml,8,2,0.011496543884277344,1391.7226047283284
450,rodent.xml,8,3,0.017087697982788086,1404.5192058154623
451,rodent.xml,8,3,0.017135143280029297,1400.6302490608043
452,rodent.xml,8,4,0.02276325225830078,1405.7745192509112
453,rodent.xml,8,5,0.02857351303100586,1399.8978689317958
454,rodent.xml,8,6,0.03419327735900879,1403.7847117147896
455,rodent.xml,8,7,0.039926767349243164,1402.5678440271101
456,rodent.xml,8,8,0.04567599296569824,1401.1736985786542
457,rodent.xml,8,10,0.05706167221069336,1401.991860746906
458,rodent.xml,8,11,0.06256556510925293,1406.5244970829094
459,rodent.xml,8,13,0.07427430152893066,1400.2151196196824
460,rodent.xml,8,16,0.0910341739654541,1406.065375499247
